2001,ÄÑ©±¡B¤p¦Y©±,ªü­^³½Âø¤p¦Y,©yÄõ¿¤Ä¬¿DÂíÄ¬¥_¨½Ä¬«n¸ô¢³¢¶¸¹¢°¼Ó,¥xÆWPay
2002,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,¯u±¡¤pçE,©yÄõ¿¤Ä¬¿DÂíÄ¬¦è¨½¤¤¤s¸ô¢°¬q¢°¢°¢³¸¹¢°¼Ó,¥xÆWPay
2003,¨T¨®¬ü®e,¯Âºë¬~¨®±M·~¬ü®e,©yÄõ¿¤Ã¹ªFÂí½å¤å¨½¯Âºë¸ô¤G¬q¢°¢´¢±¸¹¢°¼Ó,¥xÆWPay
2004,¥¼¤ÀÃþ¨ä¥L­¹«~¡B¶¼®Æ¤ÎµÒ¯ó»s«~¹s°â,¦è¥Ê¤ý¤lÂAº^ªG¥Ä,©yÄõ¿¤©yÄõ¥«¥Á±Ú¨½°·±d¸ô¢²¬q¢´¢±¸¹¢°¼Ó,¥xÆWPay
2005,¥¼¤ÀÃþ¨ä¥LªA¹¢«~¹s°â,¬ü¤H¨à°Ó¦æ,®ç¶é¥«®ç¶é°ÏªZ³®¨½¤j¦P¸ô¢µ¢°?¢°¸¹,¥xÆWPay
2006,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,¥[¦{©@°Ø«Î,ª÷ªù¿¤ª÷«°Âí«nªù¨½¯]®ú«n¸ô¢¶¢³«Ñ¢±¢°¸¹,¥xÆWPay
2007,¦èÃÄ¹s°â,¼Ö¬¡³B¤èºàÃÄ§½,·s¥_¥«¤T­«°Ï­«¶§¨½¤¤¥¿¥_¸ô¢¸¢¸¸¹¢°¼Ó,¥xÆWPay
2008,¤â®M¡BÄû¤l¹s°â,¤¥©gÄû¤l¶q³c©±,®ç¶é¥«¤¤Ãc°Ï¤¤«Ø¨½¤¤¥­¸ô¢°¢¶¢²¸¹,¥xÆWPay
2009,ÄÑ©±¡B¤p¦Y©±,­»«È¤õÁç©±,©yÄõ¿¤©yÄõ¥«¯«¹A¨½©y¿³¸ô¤@¬q¢²¢°¸¹,LINE
2010,¦­À\©±,¶ý¶ý¼Ö¦­À\«Î,°ò¶©¥««H¸q°Ï¸q©¯¨½¸q¤C¸ô¢°¢µ¸¹,¥xÆWPay
2011,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,®ü¼w®¦­¹«~¦æ,·s¥_¥«ªO¾ô°Ï¥Á±Ú¨½º~¥ÍªF¸ô¢²¢³¢¯«Ñ¢°¢±¸¹,µó¤f¤ä¥I
2012,¦­À\©±,¦Ì¿Õº~³ù,®ç¶é¥«¤¤Ãc°Ï¤¤¥¡¨½´_¿³¸ô¢²¢´¸¹,¥xÆWPay
2013,¨ä¥L¬ü®e¬üÅéªA°È,±R­s¬ü®e¾i¥ÍÀ],·s¦Ë¿¤¦ËªFÂí?ªL¨½¢¯¢°¢±¾F¥_¿³¸ô¤@¬q¢µ¢¯¢µ¸¹,¥xÆWPay
2014,ÀJ¶ì«~¹s°â,¥­¦w°Ó¦æ,ªá½¬¿¤ªá½¬¥«¥DÅv¨½¢°¢¯¾F¤¤µØ¸ô¢³¢°¢¶¸¹¢°¼Ó,¥xÆWPay
2015,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,¶ÂªÝ¤ñ¥ø·~,ªá½¬¿¤ªá½¬¥«¥Á¨É¨½¤Æ¹D¸ô¢°¢¸¢¯¸¹¢°¼Ó,¥xÆWPay
2016,¬ü¾v°|¤Î¾v´Y,¶®·æ¾vÃÀ¬ü¾ÇÀ],ªá½¬¿¤ªá½¬¥«¥DÅv¨½¤¤µØ¸ô¢²¢·¢µ¸¹¢°¼Ó,¥xÆWPay
2017,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,ªá½¬¨È¼ö±a¤j¸J¤½¦B«°,ªá½¬¿¤ªá½¬¥«°êªv¨½¢¯¢°¢·¾F³Õ·Rµó¢°¢¶¢¯¸¹,¥xÆWPay
2018,¦B«~¹s°â,«á¤s¤â¤u¦B²N²O,ªá½¬¿¤ªá½¬¥«¥D¶Ô¨½¢¯¢¯¢³¾F¤¤µØ¸ô¢°¢°¢²¸¹¢°¼Ó,¥xÆWPay
2019,¥¼¤ÀÃþ¨ä¥L­¹«~¡B¶¼®Æ¤ÎµÒ¯ó»s«~¹s°â,¬X¤O¥ø·~ªÀ,»O¥_¥«¸UµØ°Ï¥þ¼w¨½¸U¤j¸ô¢²¢²¢±¸¹,¥xÆWPay
2020,½Õ²z¥]­¹«~¹s°â,¾H®v´I¤â¤u¤ô»å±M½æ©±,»O¥_¥«ªQ¤s°Ï´IÀA¨½´IÀAµó¢³¢¸¢µ¸¹¢°¼Ó,¥xÆWPay
2021,ÄÑ©±¡B¤p¦Y©±,³¯ªL¶®­s¤p¦Y©±,»O¥_¥«ªQ¤s°Ï´_«Ø¨½¤K¼w¸ô¢²¬q¢°¢´¢·«Ñ¢°¡Ð¢±¸¹,·PÀ³¥I´Ú-«H¥Î¥d©Îª÷¿Ä¥d
2022,ÄÑ©±¡B¤p¦Y©±,³¯°O½Þ¨x´ö,»O¥_¥«¤j¦w°Ï¤¯·O¨½´_¿³«n¸ô¢°¬q¢±¢´¢²«Ñ¢³¢µ¸¹,µó¤f¤ä¥I
2023,ÄÑ©±¡B¤p¦Y©±,«}«}¤pÀ],»O¥_¥«¤j¦w°Ï¼w¦w¨½¤¯·R¸ô¢³¬q¢³¢·«Ñ¢±¢²¸¹¢°¼Ó,¥xÆWPay
2024,¦èÃÄ¹s°â,¸t½åÃÄ§½,»O¥_¥«¤hªL°Ï«á´ä¨½¤h°Ó¸ô¢´¢·¸¹¢°¼Ó,¥xÆWPay
2025,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,¤Q¤è¯ù¶¼çE,»O¥_¥««n´ä°Ï«n´ä¨½¿³µØ¸ô¢°¢¯¢´¸¹¢°¼Ó,¼Ú¥IÄ_
2026,ÄÑ©±¡B¤p¦Y©±,©~©M¿Q´ö¥]?½æ©±,»O¥_¥«¤º´ò°Ï´ä´I¨½¤º´ò¸ô¢°¬q¢¶¢²¢¶«Ñ¢¶¢°¸¹,µó¤f¤ä¥I
2027,¥¼¤ÀÃþ¨ä¥L­¹«~¡B¶¼®Æ¤ÎµÒ¯ó»s«~¹s°â,²M²¢¤pçE,»O¥_¥«¤j¦w°ÏÀs¦w¨½«C¥Ðµó¢°¢²¸¹¢°¼Ó,¥xÆWPay
2028,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,©¯ºÖ¨§¶³¤p¦Y©±,»O¥_¥«¤j¦w°Ï¤j¾Ç¨½Ã¹´µºÖ¸ô¢²¬q¢±¢·¢²«Ñ¢²¢µ¸¹¢°¼Ó,¥xÆWPay
2029,«K·í¡B¦Û§UÀ\©±,ÅK¤@¥ø·~ªÀ,»O¥_¥«¤º´ò°Ï´ò¤¸¨½¥ÁÅvªF¸ô¢µ¬q¢µ¢·¸¹,¥xÆWPay
2030,¸gÀçºô¸ôÁÊª«,¥d¬¥´µ°_¤hçE,»O¥_¥«¤j¦P°Ï¥É¬u¨½¦è¹ç¥_¸ô¢´¢³?¢°¸¹¢°¼Ó,¥xÆWPay
2031,©@°ØÀ],§Jº¸©@°Ø©±,»O¥_¥«ªQ¤s°Ï¥Á¦³¨½¥ÁÅvªF¸ô¢²¬q¢°¢³¢¯«Ñ¢±?¢°¸¹,¥xÆW¦æ°Ê¤ä¥I
2032,¦Û§U¬~¦ç©±,ªF´ò¦w±d¦Û§U¬~¦ç§{,»O¥_¥«¤º´ò°Ï¤­¤À¨½¦w±d¸ô¢³¢²¢³«Ñ¢±¢¯§Ë¢±¢´¸¹,¥xÆWPay
2033,ªA¸Ë¹s°â,¿AÂ×¬v¦æ,»O¥_¥««H¸q°Ï´ºÁp¨½§d¿³µó¢°¢²¢¯¸¹,¥xÆWPay
2034,Ãdª«¹}«~¹s°â,®Ã¬B¸¹Ãdª«¥Î«~¥ø·~ªÀ,»O¥_¥«¸UµØ°ÏºÖ­µ¨½¼s¦{µó¢·¢¯¸¹,·PÀ³¥I´Ú-«H¥Î¥d©Îª÷¿Ä¥d
2035,©@°ØÀ],¨F¤B³½¤u§@«Ç,»O¥_¥«¤¤¥¿°Ï©¯ºÖ¨½ªC¦{«n¸ô¢°¬q¢°¢°«Ñ¢³¸¹¢°¼Ó,LINE
2036,ªA¸Ë¹s°â,øÊºöºë«~©±,»O¥_¥«ªQ¤s°Ï¥Á¦³¨½¥Á¥ÍªF¸ô¢²¬q¢°¢°¢²«Ñ¢±¢´§Ë¢²¢²¸¹,¥xÆWPay
2037,©@°ØÀ],¼Ú­Y©Ô©@°Ø©±,»O¥_¥«¤¤¥¿°Ï©¾¶Ô¨½¤¤µØ¸ô¢±¬q¢²¢¯¢¸«Ñ¢°¸¹,¥xÆWPay
2038,¥¼¤ÀÃþ¨ä¥LªA¹¢«~¹s°â,åÓº³°Ó¦æ,»O¥_¥«¤j¦w°Ï¥úªZ¨½©¾§µªF¸ô¢³¬q¢¸¢¶¸¹¦a¤U¤§¢°¢´,¥xÆWPay
2039,ÄÑ©±¡B¤p¦Y©±,¤@­Ó»ÉªO³Ð·N¬ü­¹§{,»O¥_¥«¤¤¤s°Ï¶°­^¨½¤Ñ²»¸ô¢µ¢°«Ñ¢µ¸¹¢°¼Ó,¥xÆWPay
2040,¥¼¤ÀÃþ¨ä¥LªA¹¢«~¹s°â,ÂL¥i©Ôºë«~¦W©±,»O¥_¥«¤¤¤s°ÏªQ¦¿¸ô¢±¢¸¢¶«Ñ¢±¢°¸¹,¥xÆWPay
2041,«ö¼¯ªA°È,·R®õ¬Ó®õ¥j¦¡¾i¥ÍÀ],»O¥_¥«¤å¤s°Ï¤ì¬]¨½¤ì¬]¸ô¢²¬q¢°¢°¢°¸¹,µó¤f¤ä¥I
2042,¶¼®Æ¹s°â,µáº¸­¹«~§{,»O¥_¥«¤¤¤s°Ï¤¤¤s¨½¤¤¤s¥_¸ô¢±¬q¢¶¢¶«Ñ¢°¢°¸¹,µó¤f¤ä¥I
2043,¨ä¥LªA¸Ë¤Î¨ä°t¥ó¹s°â,ºù¤è¥ø·~ªÀ,»O¥_¥«¤¤¥¿°Ï¤å²»¨½ª÷¤s«n¸ô¢°¬q¢°¢¯¢·?¢³¸¹,¥xÆWPay
2044,¨ä¥L¬ü®e¬üÅéªA°È,¥Ý³ì®É©|¬ü¾Ç,»O¥_¥«¤j¦w°Ï¨®¼h¨½©¾§µªF¸ô¥|¬q¢±¢³¢·«Ñ¢µ¸¹,µó¤f¤ä¥I
2045,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,¤@¤@¤K¯ùçE,»O¥_¥«¤j¦w°ÏÀs²W¨½©M¥­ªF¸ô¢±¬q¢°¢°¢·«Ñ¢´¢±§Ë¢°¸¹,µó¤f¤ä¥I
2046,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,¤@¤@¤K¯ùçE,»O¥_¥«¤j¦w°ÏÀs²W¨½©M¥­ªF¸ô¢±¬q¢°¢°¢·«Ñ¢´¢±§Ë¢°¸¹,¥xÆWPay
2047,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,·R¼Ö¶é¥ø·~ªÀ,»O¥_¥«¤º´ò°Ï¸¬¬w¨½±d¹ç¸ô¢²¬q¢´¢±¸¹,¥xÆWPay
2048,ªA¸Ë¹s°â,¬Â¬Âºë«~ªA¹¢©±,»O¥_¥«¤º´ò°Ï¦è´ò¨½¤º´ò¸ô¢°¬q¢²¢±¢²«Ñ¢³§Ë¢°¢²¸¹,LINE
2049,¤p»¡¡Bº©µe¤ÎÂø»x¥X¯²,®Ñ»P©@°Ø°Ó¦æ,»O¥_¥««n´ä°Ï¤¤¬ã¨½¬ã¨s°|¸ô¢±¬q¢¶?¢·¸¹,¼Ú¥IÄ_
2050,ÄÑ©±¡B¤p¦Y©±,ª¾ÏÊ¤p¦Y©±,»O¥_¥«ªQ¤s°Ï´°¤Æ¨½¥«¥Á¤j¹D¢³¬q¢°¢²¢²¸¹,¥xÆWPay
2051,ÄÑ©±¡B¤p¦Y©±,ª¾ÏÊ¤p¦Y©±,»O¥_¥«ªQ¤s°Ï´°¤Æ¨½¥«¥Á¤j¹D¢³¬q¢°¢²¢²¸¹,¥xÆWPay
2052,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,©@©@¨¤°Ó¦æ,»O¥_¥«¤¤¥¿°Ï¥ú´_¨½©µ¥­«n¸ô¢°¢²¸¹,µó¤f¹q¤l¤ä¥IªÑ¥÷¦³­­¤½¥q
2053,©@°ØÀ],©÷«W©@°ØçE,»O¥_¥««H¸q°Ï¤¤¿³¨½¤å©÷µó¢²¢±¢µ¸¹,¥xÆWPay
2054,ÄÑ©±¡B¤p¦Y©±,¥þ¤è¨ý¤p¦Y©±,»O¥_¥«¤j¦w°Ï¥¿Án¨½¥ú´_«n¸ô¢±¢³¢¯«Ñ¢±¢¶¸¹¢°¼Ó,¥xÆWPay
2055,À\À]¡BÀ\ÆU,ª÷´ò­¹°ó,»O¥_¥«¤º´ò°Ï²M¥Õ¨½ª÷´ò¸ô¢²¢±¸¹¢°¼Ó,¥xÆWPay
2056,À\À]¡BÀ\ÆU,ÄR¨ý®x­¹«~°Ó¦æ,»O¥_¥««n´ä°Ï¸UºÖ¨½¦¨ºÖ¸ô¢±¢¯¸¹,¥xÆWPay
2057,«ö¼¯ªA°È,¤sÄåÅÊ¨k¤k¾i¥Í«Î,»O¥_¥«¤¤¤s°Ï¶ê¤s¨½ªL´Ë¥_¸ô¢µ¢µ¢°¸¹,¥xÆWPay
2058,ÄÑ©±¡B¤p¦Y©±,¥î°O¤p¦Y©±,»O¥_¥«ªQ¤s°Ï¤¤±[¨½¤K¼w¸ô¢±¬q¢²¢µ¢µ«Ñ¢³¢°¸¹¢°¼Ó,¥xÆWPay
2059,À\À]¡BÀ\ÆU,ªF°Ï·Å¦{¤jÀ_¶»,»O¥_¥«¤j¦w°Ï«Ø¦w¨½©¾§µªF¸ô¢³¬q¢°¢¶¢¶¸¹¦è°¼,¥xÆWPay
2060,«ö¼¯ªA°È,°·±d«ö¼¯À],»O¥_¥«¤hªL°Ï¤¯«i¨½¤åªL¸ô¢°¢´¢¸¸¹,µó¤f¤ä¥I
2061,©@°ØÀ],¦¿§Ê°Ó¦æ,»O¥_¥«¤¤¤s°Ï¥|¥­µó¢´¢´¸¹¢°¼Ó,µó¤f¤ä¥I
2062,ÄÑ©±¡B¤p¦Y©±,®þ®þ¤pÀ],»O¥_¥«¥_§ë°Ïªø¦w¨½¥ú©ú¸ô¢°¢²¢¶¸¹¢°¼Ó,¥xÆWPay
2063,«ö¼¯ªA°È,°·¥þ«ö¼¯¤¤¤ß,»O¥_¥«¤hªL°Ï¤¯«i¨½¤åªL¸ô¢°¢³¢²¸¹,µó¤f¤ä¥I
2064,¯¾¨­¡B¯¾¬ÜªA°È,¤j®i¯¾¨­,»O¥_¥«¸UµØ°Ï©M¥­¨½¦è¶é¸ô¢±¬q¢µ¢µ¸¹¢°¼Ó,¥xÆWPay
2065,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,¬ü¬ü°Ó¦æ,»O¥_¥«¤j¦P°Ï¥Ã¼Ö¨½¶ð«°µó¢²¢°¸¹,¥xÆWPay
2066,¸gÀçºô¸ôÁÊª«,«H¸q­p¹º²´Ãè,»O¥_¥««H¸q°Ï©¾§µªF¸ô¢´¬q¢±¢°¢´«Ñ¢±¢²¸¹¢±¼Ó¤§¢²,·PÀ³¤ä¥I-Swipy¦¬¥I«K
2067,ÄÑ©±¡B¤p¦Y©±,ªò¶ý²DÄÑ,»O¥_¥«¤j¦w°Ï³q¦w¨½³q¤Æµó¢°¢´¢¯¸¹,¥xÆWPay
2068,«K·í¡B¦Û§UÀ\©±,²ÞÀR¸qÄÑ,»O¥_¥««H¸q°Ï¤j¹D¨½¤¤©Y«n¸ô¢±¢±«Ñ¢°¢°¸¹,¥xÆWPay
2069,²z¾v©±,ªü©_©Ô³y«¬©±,»O¥_¥«¥_§ë°Ï¥Ã©ú¨½¥ÛµP¸ô¢±¬q¢·¢¸¸¹¢±¼Ó,¥xÆWPay
2070,ªA¸Ë¹s°â,¦Ð¬À¦æ,»O¥_¥«¤¤¤s°Ï¥|¥­µó¢µ¢³¸¹,¥xÆWPay
2071,ÄÑ©±¡B¤p¦Y©±,µú¤ß¤p¦Y©±,»O¥_¥«¤j¦w°ÏµØÁn¨½©µ¦Nµó¢°¢²¢°«Ñ¢±§Ë¢°¢°¸¹,¥xÆWPay
2072,«K·í¡B¦Û§UÀ\©±,¾¤ºa¦Û§UÀ\©±,»O¥_¥«¤º´ò°Ï¶g¬ü¨½·s©ú¸ô¢°¢¸¢µ¸¹,¥xÆWPay
2073,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,´P¦ÌµX©@°Ø§{,»O¥_¥«¤j¦w°Ï«Ø­Û¨½©¾§µªF¸ô¢³¬q¢±¢°¢µ«Ñ¢´¢±¸¹¢°¼Ó,´I¨¹Lucky
2074,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,³Ç­Û°Ó¦æ,»O¥_¥«¤¤¤s°Ï»E¸­¨½ÀA¦{µó¢´¸¹,·PÀ³¥I´Ú-±y¹C¥d
2075,À\À]¡BÀ\ÆU,®üºÖ©£®Æ²z©±,»O¥_¥«¤j¦w°ÏÀs¶³¨½¥|ºû¸ô¢°¢¶¢¯«Ñ¢²¢°¸¹,¥xÆWPay
2076,¬ü¾v°|¤Î¾v´Y,«Cµ·­J¦P¾vÃÀ¦W©±¥Ã±d¤À©±,»O¥_¥«¤j¦w°Ï¥Ã±d¨½¥Ã±dµó¢±«Ñ¢µ¸¹,¥xÆWPay
2077,ªA¸Ë¹s°â,¾W¦çºë«~ªA¹¢¦æ,»O¥_¥«¤hªL°Ï¤¯«i¨½¤j¥_¸ô¢³¢°¸¹¢°¼Ó,¥xÆWPay
2078,À\À]¡BÀ\ÆU,¦w¹¡Âû´ö¤p¦Y©±,»O¥_¥«¤j¦w°ÏÁ{¦¿¨½Á{¦¿µó¢µ¸¹,µó¤f¤ä¥I
2079,©@°ØÀ],¬X¸Û°Ó¦æ,»O¥_¥««H¸q°Ï´°«p¨½¥Ã¦N¸ô¢²¢¯«Ñ¢±¢¶¸¹,¥xÆWPay
2080,«K·í¡B¦Û§UÀ\©±,¤K¼P­¹°ó,»O¥_¥«ªQ¤s°ÏªF¶Õ¨½«n¨ÊªF¸ô¢³¬q¢°¢²¢²«Ñ¢´§Ë¢³¸¹,¥xÆWPay
2081,ÄÑ©±¡B¤p¦Y©±,¬õªoÄÑ­¹À],»O¥_¥«¤j¦w°Ï©M¦w¨½«H¸q¸ô¢²¬q¢°¢¯¢²¸¹,¥xÆWPay
2082,¬ü¾v°|¤Î¾v´Y,©bÄËÃÀ³N¥ø·~ªÀ,»O¥_¥«¸UµØ°ÏºÖ¬P¨½º~¤fµó¢±¬q¢µ¢¸¸¹¢°¼Ó,¥xÆWPay
2083,ÄÑ©±¡B¤p¦Y©±,¹Å«~°Ó¦æ,»O¥_¥«¤¤¥¿°Ï¤å²»¨½ª÷¤s«n¸ô¢°¬q¢°¢±¢¯¸¹,¥xÆWPay
2084,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,¼ê¬£¦BÀ],»O¥_¥«¤hªL°ÏÂÂ¨Î¨½ºÖ¹Øµó¢¸¸¹¢°¼Ó,¥xÆWPay
2085,¬ü¾v°|¤Î¾v´Y,§g¦¨³y«¬¨FÀs©±,»O¥_¥«¤¤¥¿°Ï¾¤©ú¨½³\©÷µó¢°¢³¸¹¡]¢±¼Ó¢²¼Ó¡^,¥xÆWPay
2086,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,¬õªG¤lºë«~©@°Ø,»O¥_¥«¤j¦w°Ï¼w¦w¨½¥|ºû¸ô¢µ«Ñ¢°¢¯¸¹,¥xÆWPay
2087,ÄÑ©±¡B¤p¦Y©±,³¯ª¢§Q,»O¥_¥«ªQ¤s°Ï·O¯§¨½ªQ¤s¥«³õ²Ä¢±¢´¸¹Åu¦ì,¥xÆWPay
2088,¶¼®Æ¹s°â,©@°Ø¦õ¼Ö,»O¥_¥«¤¤¥¿°Ï«nºÖ¨½Ã¹´µºÖ¸ô¢±¬q¢²¢µ«Ñ¢°¸¹,¥xÆWPay
2089,À\À]¡BÀ\ÆU,±s«~À\ÆU,·s¥_¥«²H¤ô°Ï¤¤¥¿¸ô¢°¢°¤§¢³¸¹,¥xÆWPay
2090,²´Ãè¤Î¨ä¹s°t¥ó¹s°â,²H¦¿²´Ãè¦æ,·s¥_¥«²H¤ô°Ï¤¤¤s¸ô¢±¢°¸¹,¥xÆWPay
2091,¨ä¥L¨T¨®ºû­×,·Ó¨Ó¾÷¨®¦æ,·s¥_¥«Åaºq°ÏÅa®ç¸ô¢±¬q¢´¢³¸¹,¥xÆWPay
2092,®a¹q§÷®Æ§åµo,«C¤s¤ô¹q¦æ,·s¥_¥«¥Ã©M°Ï¥Ã©M¸ô¢±¬q¢±¢µ¢³¸¹,¥xÆWPay
2093,Âø³f©±,¤W¯q¤°³f¦æ,·s¥_¥«¤T­«°Ï±¶¹B¸ô¢²¢¶«Ñ¢´¸¹,¥xÆWPay
2094,¾÷¨®¹s¥ó¡B¾÷¨®¦Ê³f¹s°â,¬K©M¾÷¨®§÷®Æ¦æ,·s¥_¥«¤T­«°Ï©¾§µ¸ô¢°¬q¢±¸¹,¥xÆWPay
2095,²´Ãè¤Î¨ä¹s°t¥ó¹s°â,¤Í©ú²´Ãè¦æ,·s¥_¥«¤T®l°Ï¤å¤Æ¸ô¢´¢¯¸¹¢°¼Ó,µó¤f¤ä¥I
2096,­pµ{¨®«È¹B,¤¤®õ­pµ{¨®¦æ,·s¥_¥«¤¤©M°Ï¤¤¤s¸ô¢²¬q¢±¢¯¢¸¸¹¢°¼Ó,¥xÆWPay
2097,©v±Ð¡B³à¸®¥Î«~§åµo,®Ê¸Sª÷¯È°Ó¦æ,·s¥_¥«¤g«°°Ï¤¤¥¡¸ô¢°¬q¢²¢°¢·«Ñ¢°¢¶¸¹,¥xÆWPay
2098,µ·Â´¡B³ÂÂ´¡B´ÖÂ´¡B¤òÂ´«~¹s°â,©ñÃPÃP»æ,·s¥_¥«¤T®l°Ï¤T®l¨½¢³¾F¥ÁÅvµó¢·¢²¸¹,µó¤f¤ä¥I
2099,À\À]¡BÀ\ÆU,¤­ªá®Æ²z­¹§{,·s¥_¥«²H¤ô°Ï¤j©¾µó¢°¢°¢´¸¹¢°¼Ó,¥xÆWPay
2100,ÄÑ©±¡B¤p¦Y©±,¦èËm¤p¦Y³¡,·s¥_¥«¤T­«°ÏÀA³q¨½¤å¤Æ¥_¸ô¢°¢°¸¹¢°¼Ó,¥xÆWPay
2101,¥þ·s¾÷¨®¹s°â,ªYºÖ«°¨®·~¦æ,·s¥_¥«Äª¬w°Ï«n´ä¨½¥Ã¥­µó¢²¢±«Ñ¢°¢µ§Ë¢°¸¹,¥xÆWPay
2102,ÄÑ©±¡B¤p¦Y©±,Áé·RÄ_¶ý­»­»Áç±M½æ©±,·s¥_¥«¾ðªL°Ï¤j¦P¨½ªFµØµó¢·¢¯¸¹,¥xÆWPay
2103,¨ä¥L¤ÆùÛ«~¹s°â,ëV½{¸Ö¬ü¾Ç§{,·s¥_¥«·s²ø°Ï«H¸q¨½«ä·½¸ô¢²¢³¢¸¸¹¡]¢°¼Ó¡^,¥xÆWPay
2104,ÄÑ©±¡B¤p¦Y©±,°®©Õ°ª¤â­ì¥Ä¤û¦×ÄÑÀ],·s¥_¥«¤¤©M°Ï¤¤¤s¨½³s«°¸ô¢²¢°¢´¸¹,µó¤f¤ä¥I
2105,À\À]¡BÀ\ÆU,¨Ê«~­»ÝÏÂæ¥ø·~ªÀ,·s¥_¥«¤¤©M°Ï¨qºÖ¨½¦Û¥ß¸ô¢¸¢¸«Ñ¢°¢±?¢³¸¹,¥xÆWPay
2106,¦BªG©±¡B§N¡]¼ö¡^¶¼©±,¤W«~­¹«~¦æ,·s¥_¥«¤T­«°Ï¥ú©ú¨½­«·s¸ô¢²¬q¢±¢¯¢³¸¹¢°¼Ó,¥xÆWPay
2107,À\À]¡BÀ\ÆU,¬zªö¤p¦Y©±,·s¥_¥«ªO¾ô°Ï´ä¼L¨½¤T¥Á¸ô¢°¬q¢±¢·¸¹,·PÀ³¥I´Ú-«H¥Î¥d©Îª÷¿Ä¥d
2108,¥¼¤ÀÃþ¨ä¥L­¹«~¡B¶¼®Æ¤ÎµÒ¯ó»s«~¹s°â,?¬u°Ó©±,·s¥_¥«¥­·Ë°Ïµ×®äµó¢°¢µ¢´¸¹,¥xÆWPay
2109,¥¼¤ÀÃþ¨ä¥L­¹«~¡B¶¼®Æ¤ÎµÒ¯ó»s«~¹s°â,?¬u°Ó©±,·s¥_¥«¥­·Ë°Ïµ×®äµó¢°¢µ¢´¸¹,·PÀ³¥I´Ú-«H¥Î¥d©Îª÷¿Ä¥d
2110,¥¼¤ÀÃþ¨ä¥L­¹«~¡B¶¼®Æ¤ÎµÒ¯ó»s«~¹s°â,?¬u°Ó©±,·s¥_¥«¥­·Ë°Ïµ×®äµó¢°¢µ¢´¸¹,LINE
2111,¥¼¤ÀÃþ¨ä¥L­¹«~¡B¶¼®Æ¤ÎµÒ¯ó»s«~¹s°â,?¬u°Ó©±,·s¥_¥«¥­·Ë°Ïµ×®äµó¢°¢µ¢´¸¹,¼Ú¥IÄ_
2112,¥¼¤ÀÃþ¨ä¥L­¹«~¡B¶¼®Æ¤ÎµÒ¯ó»s«~¹s°â,?¬u°Ó©±,·s¥_¥«¥­·Ë°Ïµ×®äµó¢°¢µ¢´¸¹,ezPayÂ²³æ¥I
2113,¨ä¥L¤ÆùÛ«~¹s°â,¬ü¨à¼ä¬ü®e§{,©yÄõ¿¤Ã¹ªFÂíº~¥Á¨½·q·~¸ô¢°¢µ¸¹¢°¼Ó,¥xÆWPay
2114,¥¼¤ÀÃþ¨ä¥L®T¼Ö¤Î¥ð¶¢ªA°È,«ÂºÓ¤ô°ì¥ø·~ªÀ,©yÄõ¿¤ÀY«°Âí´ä¤f¨½¢²¾F´ä¤f¸ô¢²¢¶?¢°¸¹,¥xÆWPay
2115,ÄÑ©±¡B¤p¦Y©±,¦èªeÆW¼öª£,©yÄõ¿¤Ã¹ªFÂí¤¯·R¨½´_¿³¸ô¢²¬q¢´¢³¢±¸¹,¥xÆWPay
2116,¥¼¤ÀÃþ¨ä¥L­¹«~¡B¶¼®Æ¤ÎµÒ¯ó»s«~¹s°â,¥Y®á­¹«~¦æ,©yÄõ¿¤¤­µ²¶m§Q¿A§ø§Q¦¨¸ô¤G¬q¢´¢´¡Ð¢°¸¹,¥xÆWPay
2117,¥¼¤ÀÃþ¨ä¥L­¹«~¡B¶¼®Æ¤ÎµÒ¯ó»s«~¹s°â,Àn¶mÄ_­¹§{,©yÄõ¿¤Ä¬¿DÂí¹i¤B¨½©¾§µ¸ô¢°¢¶¢¯¸¹¢°¼Ó,¥xÆWPay
2118,®ÈÀ],¶®»Õ·Å¬u¦æÀ],©yÄõ¿¤ÁG·Ë¶m¥É¥Û§ø¢°¢±¾F©¾§µ¸ô¢°¢¯¢¶¸¹,¥xÆWPay
2119,¥¼¤ÀÃþ¨ä¥Lºî¦X°Ó«~¹s°â,¦ÊÄ_½c¥Í¬¡çE,©yÄõ¿¤©yÄõ¥«¤j·s¨½¢¯¢¯¢±¾F©M·ü¸ô¢´¢³¸¹¢°¼Ó,¥xÆWPay
